order_id,product_id,city_id,district,county,type,combo_type,traffic_type,passenger_count,driver_product_id,start_dest_distance,arrive_time,departure_time,pre_total_fee,normal_time,bubble_trace_id,product_1level,dest_lng,dest_lat,starting_lng,starting_lat,year,month,day
17592587510098,3,83,0898,460108,0,0,0,0,3,3960,2017-05-12 22:57:07,2017-05-12 22:48:06,12,11,64469f355915cb268d34771028a38d02,3,110.3267,20.0248,110.3561,20.0187,2017,05,12
17592578128853,3,83,0898,460108,0,0,0,0,3,4525,2017-05-12 16:26:51,2017-05-12 16:24:57,15,24,c0a80164d9227a49041a5804105a0303,3,110.3602,20.0429,110.3439,20.025,2017,05,12
17592572409103,3,83,0898,460105,0,0,0,0,3,2757,2017-05-12 11:41:05,2017-05-12 11:38:23,9,5,6445b03a59152e2f4306198815cda902,3,110.2826,20.0135,110.2913,20.0237,2017,05,12
17592581855457,3,83,0898,460105,0,0,0,0,0,5292,0000-00-00 00:00:00,2017-05-12 18:40:42,14,NULL,bc7fbe3959159128000074642196877f,3,110.2794,19.979,110.2529,19.992,2017,05,12
17592571341707,3,83,0898,460108,0,0,0,0,3,3301,2017-05-12 10:42:12,2017-05-12 10:36:20,11,11,64469f3159151fa4bded1039143be902,3,110.3372,20.0388,110.3545,20.0526,2017,05,12
17592569643657,3,83,0898,460105,0,0,0,0,3,9559,2017-05-12 09:16:03,2017-05-12 09:14:04,24,16,64469f3459150c5b044da3d5128f0b02,3,110.3751,20.0216,110.2897,20.0127,2017,05,12
17592580583275,3,83,0898,460108,0,0,0,0,3,4302,2017-05-12 17:58:01,2017-05-12 17:52:43,14,24,c0a8009441c4ba27f00189b610900303,3,110.3784,20.0236,110.3456,20.0291,2017,05,12
17592571502537,3,83,0898,460107,0,0,0,0,3,9613,2017-05-12 10:50:36,2017-05-12 10:48:48,24,22,64469e3e5915228f422c80390fe64302,3,110.2982,20.0178,110.3729,20.012,2017,05,12
17592586920246,3,83,0898,460106,0,0,0,0,3,7625,2017-05-12 22:20:55,2017-05-12 22:15:51,20,22,64469e3e5915c3975bb68021281cf202,3,110.3269,19.9814,110.3205,20.0239,2017,05,12
17592572978895,3,83,0898,460108,0,0,0,0,3,8557,2017-05-12 12:07:58,2017-05-12 12:03:14,24,22,6446a133591534027bd82d1a1910dc02,3,110.3229,19.994,110.3721,20.0311,2017,05,12
17592565084981,3,83,0898,460106,0,0,0,0,3,7510,2017-05-12 00:36:55,2017-05-12 00:34:21,22,16,64469f315914928d778710240f05da02,3,110.3619,19.9834,110.3273,20.0194,2017,05,12
17592574128807,3,83,0898,460108,0,0,0,0,3,7447,2017-05-12 13:12:14,2017-05-12 13:09:38,19,14,6445623c591543924656a01219c09d02,3,110.3664,20.0105,110.3458,20.0406,2017,05,12
17592587119639,3,83,0898,460105,0,0,0,0,3,11866,2017-05-12 22:31:18,2017-05-12 22:28:13,32,16,64469f315915c67dc246104f26426e02,3,110.3235,20.0278,110.2309,20.0345,2017,05,12
17592582116228,3,83,0898,460107,0,0,0,0,3,3143,2017-05-12 18:56:00,2017-05-12 18:46:32,12,15,6445623d591592882d21b98319c5b402,3,110.3487,20.0159,110.3597,20.0037,2017,05,12
17592571118334,3,83,0898,460108,0,0,0,0,3,10701,2017-05-12 10:41:20,2017-05-12 10:24:16,29,23,6446a13359151cd093b92d1e12d8e102,3,110.3006,20.0005,110.3581,20.0482,2017,05,12
17592580727042,3,83,0898,460106,0,0,0,0,3,2279,2017-05-12 18:04:46,2017-05-12 18:00:50,9,5,6445623c591587d24a46a01615000e02,3,110.3114,20.026,110.3219,20.0266,2017,05,12
17592570399251,3,83,0898,460108,0,0,0,0,3,19831,0000-00-00 00:00:00,2017-05-12 09:46:14,56,NULL,c0a80118b09ada469901864010530303,3,110.3306,19.9952,110.4436,19.9404,2017,05,12
17592580655886,3,83,0898,460105,0,0,0,0,3,11184,2017-05-12 18:00:19,2017-05-12 17:53:34,33,40,6446a1355915861e4ac53fd620634202,3,110.354,20.0494,110.287,20.0072,2017,05,12
17592571024395,3,83,0898,460106,0,0,0,0,3,745,2017-05-12 10:22:14,2017-05-12 10:19:20,9,2,c0a80069c2de182c4d01966a10df0303,3,110.3167,20.0221,110.3101,20.0241,2017,05,12
17592580037793,3,83,0898,460105,0,0,0,0,3,6335,2017-05-12 17:44:38,2017-05-12 17:38:21,16,6,64469f335915828c295a5a731c856a02,3,110.1632,20.0278,110.1978,20.0575,2017,05,12
17592569549301,3,83,0898,460106,0,0,0,0,3,9269,2017-05-12 09:12:19,2017-05-12 09:09:57,24,19,64469e3e59150b6564a1803a0e1b8602,3,110.3433,19.9841,110.3335,20.0412,2017,05,12
17592581949935,3,83,0898,460107,0,0,0,0,3,3623,0000-00-00 00:00:00,2017-05-12 18:38:35,17,0,64469f35591590ab72d076f72474ba02,3,110.3507,19.9868,110.3617,20.0114,2017,05,12
17592572760223,3,83,0898,460107,0,0,0,0,3,6763,2017-05-12 11:54:24,2017-05-12 11:51:55,17,16,6446a1355915315651cb3ff31619ae02,3,110.3102,20.0237,110.3389,20.0098,2017,05,12
17592581007698,3,83,0898,460105,0,0,0,0,3,12486,2017-05-12 18:10:48,2017-05-12 18:08:34,38,32,6446a133591589a2b7942d302077a302,3,110.328,19.9892,110.2507,20.0289,2017,05,12
17592570910187,3,83,0898,460108,0,0,0,0,3,9970,2017-05-12 10:11:00,2017-05-12 10:08:53,25,21,64469e3c59151935bace0ded15e66b02,3,110.3378,19.9948,110.3268,20.0618,2017,05,12
17592576710166,3,83,0898,460106,0,0,0,0,3,3422,2017-05-12 15:19:01,2017-05-12 15:15:57,10,11,c0a80160eba3cfe49d08ffaf10470303,3,110.3509,20.0229,110.3304,20.0253,2017,05,12
17592566930006,3,83,0898,460108,0,0,0,0,3,7658,2017-05-12 07:27:08,2017-05-12 07:24:33,20,16,23f6602255641db36b03e49c10c70303,3,110.3055,20.0221,110.3526,20.0232,2017,05,12
17592578461878,3,83,0898,460108,0,0,0,0,3,3758,2017-05-12 16:32:11,2017-05-12 16:28:21,11,8,b36c43755915722100001a2d068b4f27,3,110.3664,20.0071,110.3615,20.0309,2017,05,12
17592566095660,3,83,0898,460105,0,0,0,0,0,8912,0000-00-00 00:00:00,2017-05-12 05:45:13,21,NULL,8c9a27525914db6300004ccb28485501,3,110.1625,20.0274,110.2077,20.0203,2017,05,12
17592584598759,3,83,0898,460106,0,0,0,0,3,7236,2017-05-12 20:45:11,2017-05-12 20:36:07,19,26,901b2f0a62d53ee90fc0c41e10590303,3,110.3526,20.0353,110.3433,19.9841,2017,05,12
17592574136568,3,83,0898,460105,0,0,0,0,3,8654,2017-05-12 13:13:14,2017-05-12 13:10:53,22,15,6445623d591543dd70c6b99019616e02,3,110.3344,20.0269,110.2804,19.9999,2017,05,12
17592586951040,3,83,0898,460108,0,0,0,0,3,6387,2017-05-12 22:19:29,2017-05-12 22:13:12,16,23,8039706e5915c2f30000578ea0fbd2c2,3,110.3373,20.0048,110.3516,20.0383,2017,05,12
17592581363363,3,83,0898,460108,0,0,0,0,3,14811,2017-05-12 18:19:35,2017-05-12 18:17:29,44,43,64469c3159158bb8c2119d9c1e682802,3,110.3162,20.0106,110.4183,19.9905,2017,05,12
17592565360612,3,83,0898,460108,0,0,0,0,3,6031,2017-05-12 00:58:31,2017-05-12 00:54:45,17,11,6445623c591497551bc2a015101e9002,3,110.3351,20.0344,110.3705,20.0383,2017,05,12
17592573937168,3,83,0898,460105,0,0,0,0,3,24665,2017-05-12 13:05:26,2017-05-12 13:03:13,71,35,3aa6971b5dee0d23a201759610780303,3,110.3488,19.9183,110.2287,20.0408,2017,05,12
17592568596533,3,83,0898,460108,0,0,0,0,3,15371,2017-05-12 08:35:58,2017-05-12 08:30:55,44,15,64469f335915023f429c5a6d10e72702,3,110.4479,19.9731,110.3428,20.0236,2017,05,12
17592577733150,3,83,0898,460106,0,0,0,0,3,2855,2017-05-12 16:09:29,2017-05-12 16:02:59,10,9,c0a800063030790fa802f450102b0303,3,110.3154,20.0176,110.3138,20.0294,2017,05,12
17592566139837,3,83,0898,460105,0,0,0,0,3,20257,0000-00-00 00:00:00,2017-05-12 06:30:54,56,NULL,6445623d5914e61e3985b9a712347f02,3,110.4479,19.9729,110.2871,20.0132,2017,05,12
17592582729940,3,83,0898,460106,0,0,0,0,3,14530,2017-05-12 19:16:42,2017-05-12 19:15:11,44,35,6446a2315915993ea77418181d7ff602,3,110.3447,19.9966,110.319,19.9123,2017,05,12
17592571262917,3,83,0898,460106,0,0,0,0,3,2459,2017-05-12 10:38:37,2017-05-12 10:37:09,9,5,64469c3159151fd5b98b9db214834f02,3,110.3449,20.0309,110.3321,20.0169,2017,05,12
17592580734568,3,83,0898,460107,0,0,0,0,3,7765,2017-05-12 18:05:41,2017-05-12 18:01:34,26,45,64469e3e591587fe5ab4801e1df43802,3,110.3269,20.0199,110.3722,20.0041,2017,05,12
17592571173288,3,83,0898,460106,0,0,0,0,3,5960,2017-05-12 10:27:25,2017-05-12 10:24:00,17,16,465f4815b946659c4a23178a107b0303,3,110.379,20.0243,110.3332,20.0299,2017,05,12
17592581957367,3,83,0898,460106,0,0,0,0,3,8563,2017-05-12 18:40:24,2017-05-12 18:39:24,27,29,9eabf16722cadeefbf029b72105a0303,3,110.3653,20.0417,110.3433,19.9841,2017,05,12
17592569655852,3,83,0898,460108,0,0,0,0,3,8287,2017-05-12 09:08:11,2017-05-12 09:04:25,21,19,ac1f0c9f08bba418530d577110320303,3,110.3356,20.0245,110.3561,20.0695,2017,05,12
17592579305929,3,83,0898,460106,0,0,0,0,3,7669,2017-05-12 17:14:32,2017-05-12 17:12:40,24,29,6445623d59157c8770c6b9901f156802,3,110.3433,19.9841,110.3435,20.0315,2017,05,12
17592576240856,3,83,0898,460108,0,0,0,0,3,11303,2017-05-12 14:59:33,2017-05-12 14:55:53,30,17,6445623c59155c794c36a0231f7f7b02,3,110.3264,20.061,110.3808,20.0166,2017,05,12
17592586793118,3,83,0898,460108,0,0,0,0,3,4032,2017-05-12 22:11:38,2017-05-12 22:11:32,11,NULL,64469e3e5915c29468ad803218da6c02,3,110.368,20.0128,110.3482,20.0304,2017,05,12
17592577420616,3,83,0898,460107,0,0,0,0,3,12405,2017-05-12 15:50:38,2017-05-12 15:49:54,32,22,6446a231591569229fa0180819c9cc02,3,110.3332,19.9159,110.3617,19.9905,2017,05,12
17592582433376,3,83,0898,460106,0,0,0,0,3,7859,2017-05-12 19:11:10,2017-05-12 19:04:13,24,38,f393415b591596ab00006df9b8690e3e,3,110.3113,20.0168,110.3444,19.9834,2017,05,12
17592571391041,3,83,0898,460105,0,0,0,0,3,3975,2017-05-12 10:43:16,2017-05-12 10:39:30,11,11,64469c31591520628caf9dae15bb9602,3,110.2751,19.9771,110.27,20.0024,2017,05,12
17592575089686,3,83,0898,460106,0,0,0,0,3,6845,2017-05-12 14:01:17,2017-05-12 13:56:59,18,14,64469d3659154eab310518ff1c8d4602,3,110.3285,19.9866,110.3204,20.0244,2017,05,12
17592571025700,3,83,0898,460106,0,0,0,0,3,18218,2017-05-12 10:25:30,2017-05-12 10:19:33,51,36,acc283db59151bac00007e8d737cbe12,3,110.4252,19.9738,110.3056,20.0221,2017,05,12
17592580742953,3,83,0898,460108,0,0,0,0,3,4548,2017-05-12 18:11:13,2017-05-12 18:02:17,14,34,6446a231591588299fa018081cc2bc02,3,110.3403,20.0055,110.3522,20.0317,2017,05,12
17592570588332,3,83,0898,460106,0,0,0,0,3,4596,2017-05-12 09:55:00,2017-05-12 09:52:35,13,7,6446a231591515635cd4180d1472e702,3,110.2826,20.0134,110.3062,20.0213,2017,05,12
17592579576649,3,83,0898,460106,0,0,0,0,3,8011,2017-05-12 17:28:28,2017-05-12 17:21:56,25,30,6445b03a59157eb4341b196e1ca4f102,3,110.3433,19.9841,110.3378,20.0376,2017,05,12
17592572517691,3,83,0898,460108,0,0,0,0,3,5133,2017-05-12 11:46:43,2017-05-12 11:40:26,14,11,62c3ec7b320b1efd9b14ff3810460303,3,110.3465,20.0489,110.3428,20.0236,2017,05,12
17592566611192,3,83,0898,460106,0,0,0,0,3,4356,2017-05-12 07:07:22,2017-05-12 07:05:31,13,15,c4d38a975914ee3a00005bd692dde08e,3,110.3595,20.0192,110.3316,20.0253,2017,05,12
17592571758991,1,83,0898,460107,1,0,6,0,1,20838,2017-05-12 11:15:18,2017-05-12 11:10:00,76,38,,1,110.4634,19.9369,110.3418,20.0131,2017,05,12
17592581749292,3,83,0898,460108,0,0,0,0,3,4275,2017-05-12 18:34:13,2017-05-12 18:29:57,14,13,6445623d59158ea47048b9871c231802,3,110.3211,20.0333,110.3446,20.0173,2017,05,12
17592568284361,3,83,0898,460108,0,0,0,0,3,10422,2017-05-12 08:25:20,2017-05-12 08:21:42,28,27,e369b22f5915000e00002899ae91c424,3,110.3034,20.0199,110.3562,20.0694,2017,05,12
17592583944223,3,83,0898,460106,0,0,0,0,3,6384,0000-00-00 00:00:00,2017-05-12 20:10:55,17,NULL,6446a1355915a64f3f823fd522f61302,3,110.3526,19.9999,110.315,19.9842,2017,05,12
17592575332011,3,83,0898,460106,0,0,0,0,3,4783,2017-05-12 14:14:47,2017-05-12 14:09:48,14,15,,3,110.3527,20.0302,110.3299,20.0076,2017,05,12
17592585971185,3,83,0898,460106,0,0,0,0,3,6728,2017-05-12 21:40:58,2017-05-12 21:38:54,18,16,64469f355915baee48f576e71f665002,3,110.3134,19.9967,110.3382,20.0377,2017,05,12
17592587658255,3,83,0898,460108,0,0,0,0,3,3152,2017-05-12 22:50:52,2017-05-12 22:47:23,9,9,64469e3c5915cafbc0f90de22637cb02,3,110.3368,20.0462,110.3537,20.0418,2017,05,12
17592578221408,3,83,0898,460107,0,0,0,0,3,8139,2017-05-12 16:25:26,2017-05-12 16:25:21,21,18,64469e3e59157170311280111bf44b02,3,110.3366,20.0274,110.3734,20.0045,2017,05,12
17592567274940,3,83,0898,460105,0,0,0,0,3,5392,2017-05-12 07:40:02,2017-05-12 07:35:55,15,18,6445623c5914f55b4a52a028103a6702,3,110.3009,19.9792,110.2907,20.0148,2017,05,12
17592578738306,3,83,0898,460105,0,0,0,0,3,4409,2017-05-12 16:55:19,2017-05-12 16:48:40,11,6,6446a134591576e85a7640cb1c66f102,3,110.1625,20.0274,110.1794,20.0546,2017,05,12
17592571083431,3,83,0898,460108,0,0,0,0,3,9305,2017-05-12 10:20:46,2017-05-12 10:18:26,23,15,684b705759151b5100005d97e378ae9e,3,110.3732,20.0116,110.3403,20.0467,2017,05,12
17592585083323,3,83,0898,460105,0,0,0,0,3,7007,2017-05-12 21:01:23,2017-05-12 20:56:26,18,14,644553335915b0f943db429b1e626002,3,110.3254,20.0031,110.2893,19.9762,2017,05,12
17592575234694,3,83,0898,460107,0,0,0,0,3,3846,2017-05-12 14:19:39,2017-05-12 14:09:35,11,15,6446a1345915519f5fa240ec19f73702,3,110.367,20.0191,110.3462,19.9972,2017,05,12
17592580377448,3,83,0898,460108,0,0,0,0,3,7857,2017-05-12 17:50:51,2017-05-12 17:46:28,24,40,6446a135591584743de43fe71ce69102,3,110.3302,20.0159,110.3551,20.0632,2017,05,12
17592573834406,3,83,0898,460108,0,0,0,0,3,14179,2017-05-12 13:00:57,2017-05-12 12:56:51,40,28,64469f335915409245da5a7e19891602,3,110.2848,19.9828,110.3537,20.041,2017,05,12
17592581085081,3,83,0898,460105,0,0,0,0,3,8844,2017-05-12 18:18:48,2017-05-12 18:13:34,29,36,6445533359158acd0b39428f1b914f02,3,110.3617,19.9912,110.2998,19.9761,2017,05,12
17592574448914,3,83,0898,460105,0,0,0,0,3,23737,2017-05-12 13:19:27,2017-05-12 13:18:12,70,33,64469d36591545944d6818f41679f402,3,110.3518,20.0639,110.189,20.0465,2017,05,12
17592572271187,3,83,0898,460105,0,0,0,0,3,1802,2017-05-12 11:29:59,2017-05-12 11:25:17,9,8,cd1d6a7859152b1700003249f66a5b46,3,110.3019,20.0091,110.2928,20.0073,2017,05,12
17592588249671,3,83,0898,460106,0,0,0,0,3,3002,2017-05-12 23:31:25,2017-05-12 23:30:09,9,11,64469f315915d5019ff410432b223302,3,110.3242,19.9924,110.3236,20.0106,2017,05,12
17592577391223,3,83,0898,460108,0,0,6,0,3,19864,2017-05-12 15:46:03,2017-05-12 15:45:51,57,NULL,6445ae3a5915682e68d898e817823302,3,110.4634,19.9369,110.343,20.0232,2017,05,12
17592570310023,3,83,0898,460105,0,0,0,0,3,3037,2017-05-12 09:47:38,2017-05-12 09:41:36,9,9,eb34282a0eb125ac820c58ad102f0303,3,110.2793,19.9831,110.282,20.0073,2017,05,12
17592580694712,3,83,0898,460107,0,0,0,0,3,2155,2017-05-12 18:00:26,2017-05-12 17:57:34,9,8,6446a1325915870d8e9406911d1c0402,3,110.3771,19.9922,110.362,19.9848,2017,05,12
17592587685092,3,83,0898,460107,0,0,0,0,3,3051,2017-05-12 22:57:09,2017-05-12 22:52:09,10,8,7c97b152c9407467c0339565104d0303,3,110.3624,19.9866,110.3482,19.9941,2017,05,12
17592586193053,3,83,0898,460108,0,0,0,0,3,7518,2017-05-12 21:52:50,2017-05-12 21:45:57,18,13,6445623d5915bc9570c6b99026ef7002,3,110.3784,20.0136,110.3485,20.0536,2017,05,12
17592577653044,3,83,0898,460107,0,0,0,0,3,12279,2017-05-12 15:56:39,2017-05-12 15:52:05,35,43,64469e3c591569a4b81d0dd71e050d02,3,110.3003,19.9979,110.3875,19.9744,2017,05,12
17592570651077,3,83,0898,460108,0,0,0,0,3,13592,2017-05-12 10:09:17,2017-05-12 10:01:30,37,27,0782b3725915177700003ff9afbdc26c,3,110.3433,19.9841,110.3393,20.0767,2017,05,12
17592579207670,3,83,0898,460107,0,0,0,0,3,6074,2017-05-12 17:11:19,2017-05-12 17:06:04,17,34,64469e3b59157afb25606f3a1a76af02,3,110.3625,20.0428,110.3594,20.0013,2017,05,12
17592568470991,3,83,0898,460108,0,0,0,0,0,752,0000-00-00 00:00:00,2017-05-12 08:21:21,9,NULL,64455333591500005d0e42a7104f3a02,3,110.3329,20.0656,110.3301,20.0628,2017,05,12
17592578466051,3,83,0898,460105,0,0,0,0,3,9445,2017-05-12 16:31:38,2017-05-12 16:28:52,25,25,64469d36591572444c9119181c254702,3,110.3551,19.9963,110.287,20.0072,2017,05,12
17592565055794,3,83,0898,460107,0,0,0,0,3,4440,2017-05-12 00:07:58,2017-05-12 00:04:48,13,8,c0a8016b881888146b2edb5a103b0303,3,110.3529,20.0398,110.3593,20.011,2017,05,12
17592578096275,3,83,0898,460108,0,0,6,0,3,20193,2017-05-12 16:18:20,2017-05-12 16:15:38,58,43,1051b434179831af3b1adbb4102f0303,3,110.4634,19.9369,110.346,20.0215,2017,05,12
17592567796621,3,83,0898,460105,0,0,0,0,3,14192,2017-05-12 08:13:30,2017-05-12 08:02:51,40,26,4f92014a5914fba800005bce071be6ae,3,110.3249,19.9906,110.2073,19.996,2017,05,12
17592575833364,3,83,0898,460108,0,0,0,0,3,2174,0000-00-00 00:00:00,2017-05-12 14:35:40,9,NULL,64469e3b591557bb1f346f4917b4df02,3,110.3411,20.0601,110.3332,20.0489,2017,05,12
17592587423748,3,83,0898,460107,0,0,0,0,3,11536,2017-05-12 22:45:33,2017-05-12 22:44:21,35,36,64469f355915ca4565cb76ea20dd6302,3,110.2814,20.0084,110.3615,19.9911,2017,05,12
17592580158973,3,83,0898,460108,0,0,0,0,3,13931,2017-05-12 17:45:26,2017-05-12 17:40:33,39,23,e0e2ecd3591583080000439515001246,3,110.2377,20.0367,110.3463,20.0225,2017,05,12
17592571382756,3,83,0898,460107,0,0,0,0,3,9718,2017-05-12 10:36:34,2017-05-12 10:34:48,24,23,decd356f59151f3a00003f5ae570a690,3,110.2843,20.0017,110.3544,20.0127,2017,05,12
17592579666917,3,83,0898,460106,0,0,0,0,3,3652,0000-00-00 00:00:00,2017-05-12 17:26:30,10,NULL,6446a13259157fc59280066d1a8b5402,3,110.3379,20.03,110.3198,20.0396,2017,05,12
17592570391332,3,83,0898,460106,0,0,0,0,3,2620,2017-05-12 09:47:12,2017-05-12 09:45:06,9,3,5290d715be6a8e74430a0aa8107e0303,3,110.3462,20.045,110.3389,20.037,2017,05,12
17592586205569,3,83,0898,460108,0,0,0,0,3,663,2017-05-12 21:48:55,2017-05-12 21:46:30,9,1,6446a1345915bcb516ad40d1230d4502,3,110.3599,20.0443,110.3582,20.0483,2017,05,12
17592575796833,3,83,0898,460107,0,0,0,0,3,10154,0000-00-00 00:00:00,2017-05-12 14:32:35,25,NULL,6446a132591557039836068a197a3602,3,110.3614,20.0666,110.3665,20.0071,2017,05,12
17592582712603,3,83,0898,460108,0,0,0,0,3,4172,2017-05-12 19:16:01,2017-05-12 19:12:57,17,12,6494d35c591598b300002f3b73688edd,3,110.3225,20.0292,110.3439,20.0277,2017,05,12
17592578130999,3,83,0898,460106,0,0,0,0,3,4229,2017-05-12 16:23:03,2017-05-12 16:20:08,12,16,6445623c591570384656a0121de45702,3,110.3144,20.017,110.3152,19.9953,2017,05,12
17592569047400,3,83,0898,460106,0,0,0,0,3,6597,2017-05-12 08:43:37,2017-05-12 08:41:48,17,12,c0a8016ab43839985701321210540303,3,110.3509,20.0195,110.3237,20.0465,2017,05,12
17592583234950,3,83,0898,460106,0,0,0,0,3,9717,2017-05-12 19:48:44,2017-05-12 19:39:15,26,21,a86fe82d9497a016dd03799f10550303,3,110.3386,19.9584,110.307,19.9908,2017,05,12
17592575639518,3,83,0898,460106,0,0,6,0,3,21580,2017-05-12 14:35:14,2017-05-12 14:28:51,62,35,6446a132591556229635068d15d80402,3,110.4634,19.9369,110.3324,20.0115,2017,05,12
17592570706243,3,83,0898,460106,0,0,0,0,3,4227,2017-05-12 10:01:48,2017-05-12 10:00:46,12,13,07aa12035915174b00003c29cbd98b76,3,110.3391,20.0602,110.3349,20.0335,2017,05,12
17592578761605,3,83,0898,460108,0,0,5,0,3,172133,2017-05-12 16:55:07,2017-05-12 16:50:10,510,NULL,4972a51c4c9f498afc00452310a90303,3,110.2294,18.7529,110.462,19.9398,2017,05,12
17592565414324,3,83,0898,460106,0,0,0,0,3,4821,2017-05-12 01:34:06,2017-05-12 01:32:20,15,NULL,64469f355914a02365cb76ea0d9c0102,3,110.2895,19.9979,110.3232,20.0078,2017,05,12
17592582265937,3,83,0898,460108,0,0,0,0,3,3959,2017-05-12 19:00:42,2017-05-12 18:56:45,12,10,779c23a15915949100002b4e455229fd,3,110.3485,20.0327,110.3528,20.0584,2017,05,12
17592573374973,3,83,0898,460106,0,0,0,0,3,2776,2017-05-12 12:32:49,2017-05-12 12:29:06,9,9,914f68a559153a0d0000499f6a5926f3,3,110.3419,19.9777,110.3445,19.9828,2017,05,12
17592585928164,3,83,0898,460107,0,0,0,0,3,4166,0000-00-00 00:00:00,2017-05-12 21:35:42,11,NULL,64469e3e5915ba2d696e8030212eb102,3,110.3282,20.0344,110.3498,20.0169,2017,05,12
17592568448219,3,83,0898,460108,0,0,0,0,3,8381,2017-05-12 08:36:16,2017-05-12 08:18:57,23,17,6445623c5914ff71509da02a12f17b02,3,110.2849,20.0193,110.3499,20.0512,2017,05,12
17592578031000,3,83,0898,460107,0,0,0,0,3,5222,2017-05-12 16:21:48,2017-05-12 16:19:35,15,17,0d39185c59157013000037ca5c55d56d,3,110.3432,20.0491,110.3494,20.0158,2017,05,12
17592566900621,3,83,0898,460106,0,0,0,0,3,4140,2017-05-12 07:36:22,2017-05-12 07:28:58,12,14,64469e3c5914f3b96c450dca11b15102,3,110.354,20.0438,110.3301,20.0215,2017,05,12
17592579135876,3,83,0898,460107,0,0,0,0,3,13147,2017-05-12 17:06:34,2017-05-12 17:04:20,41,49,c0a800643f0620209305747810910303,3,110.2878,20.0048,110.3784,19.9921,2017,05,12
17592566568939,3,83,0898,460107,1,0,0,0,3,23837,2017-05-12 07:19:28,2017-05-12 07:20:00,67,34,6446aa145914ebe31539788310282e02,3,110.3647,20.0004,110.469,19.8716,2017,05,12
17592573177779,3,83,0898,460106,0,0,0,0,3,5599,2017-05-12 12:24:40,2017-05-12 12:15:34,15,11,db93911a2d47612efe03a5ac105e0303,3,110.3449,20.0309,110.3021,20.0151,2017,05,12
17592583924649,3,83,0898,460108,0,0,0,0,3,8205,2017-05-12 20:10:57,2017-05-12 20:09:45,20,12,477c48df5915a5fc00000f3c6efd60ca,3,110.2975,20.029,110.33,20.0663,2017,05,12
17592580472755,3,83,0898,460105,0,0,0,0,3,23657,2017-05-12 17:47:59,2017-05-12 17:46:25,73,44,6445533359158471286242921bfbf202,3,110.3819,20.0204,110.1915,20.0594,2017,05,12
17592577482422,3,83,0898,460106,0,0,0,0,3,5383,2017-05-12 15:50:34,2017-05-12 15:49:32,15,13,6445623c5915690c4f4da02b1ad45b02,3,110.2976,20.0271,110.3282,20.0203,2017,05,12
17592586907480,3,83,0898,460107,0,0,0,0,3,12388,0000-00-00 00:00:00,2017-05-12 22:14:04,32,NULL,64469c315915c32bb6ca9daa1fbaa702,3,110.3262,19.9031,110.3484,19.9899,2017,05,12
17592577981124,3,83,0898,460108,0,0,5,0,3,17092,2017-05-12 16:16:07,2017-05-12 16:13:08,46,25,75d6230c33bcc84f470198bc10580303,3,110.3723,20.0127,110.462,19.9421,2017,05,12
17592588084123,3,83,0898,460105,0,0,0,0,3,9533,2017-05-12 23:20:10,2017-05-12 23:18:30,29,18,64469e3b5915d246454d6f4229c72502,3,110.2597,19.9926,110.2377,20.0359,2017,05,12
17592576403994,3,83,0898,460106,0,0,0,0,3,4939,2017-05-12 15:04:54,2017-05-12 15:02:04,13,12,6446a23159155deb5cd4180d1aba6002,3,110.3271,20.0293,110.3349,20.0172,2017,05,12
17592565878190,3,83,0898,460108,0,0,6,0,3,6159,2017-05-12 04:34:38,2017-05-12 04:31:59,17,10,6446a1325914ca3f8e0806980ebda502,3,110.4634,19.9369,110.4393,19.9647,2017,05,12
17592579952964,3,83,0898,460107,0,0,0,0,3,10191,2017-05-12 17:41:57,2017-05-12 17:30:14,28,33,6446aa14591580a5ba3178861d825702,3,110.2877,20.0201,110.342,19.9882,2017,05,12
17592569236306,3,83,0898,460105,0,0,0,0,3,4057,2017-05-12 08:59:57,2017-05-12 08:57:03,11,8,c0a800075e97c676468dd468102e0303,3,110.2842,20.0071,110.2567,20.0123,2017,05,12
17592578044157,3,83,0898,460106,0,0,0,0,3,4782,2017-05-12 16:26:19,2017-05-12 16:20:00,13,9,bd33ff3e233ca5de3928db8810410303,3,110.3527,20.0302,110.3217,20.0283,2017,05,12
17592567433476,3,83,0898,460108,0,0,0,0,3,4148,0000-00-00 00:00:00,2017-05-12 07:49:48,11,0,6446a1355914f89c53343fdd11c2b602,3,110.321,20.0371,110.3418,20.027,2017,05,12
17592576090081,3,83,0898,460107,0,0,0,0,3,11458,2017-05-12 14:58:20,2017-05-12 14:50:41,29,19,,3,110.4065,20.0427,110.3734,19.9812,2017,05,12
17592586460788,3,83,0898,460105,0,0,0,0,3,2110,2017-05-12 21:53:10,2017-05-12 21:50:20,9,3,ff592d5b4ba1a16163111b79102e0303,3,110.2056,20.0429,110.1904,20.0477,2017,05,12
17592578372328,3,83,0898,460108,0,0,0,0,3,1483,2017-05-12 16:32:25,2017-05-12 16:29:08,9,5,6445b03a591572523290197e1a008c02,3,110.3482,20.03,110.3538,20.0206,2017,05,12
17592570902158,3,83,0898,460105,0,0,0,0,3,5708,2017-05-12 10:16:04,2017-05-12 10:07:36,15,7,6445b03a591518e83b8a197c123eb402,3,110.2519,20.0238,110.2926,20.022,2017,05,12
